This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"January 30, 2017",0.195290651,2.185384107
"January 31, 2017",0.545329849,2.370572533
"February 1, 2017",0.161386443,2.297004821
"February 2, 2017",0.784930154,2.774700346
"February 3, 2017",0.008958411,2.581350878
"February 4, 2017",0.000582041,2.296568291
"February 5, 2017",0.408525791,2.105003339
"February 6, 2017",0.149563427,2.059276115
"February 7, 2017",0.025815466,1.539761732
"February 8, 2017",0.114089023,1.492464313
"February 9, 2017",0.083792764,0.791326923
"February 10, 2017",0.857227258,1.63959577
"February 11, 2017",0.058207788,1.697221517
"February 12, 2017",0.009796355,1.298492081
"February 13, 2017",0.051928646,1.200857299
"February 14, 2017",0.582945462,1.757987295
"February 15, 2017",0.151953179,1.795851452
"February 16, 2017",0.221183732,1.93324242
"February 17, 2017",0.200347623,1.276362785
"February 18, 2017",0.205840679,1.423995675
"February 19, 2017",0.003602632,1.417801953
"February 20, 2017",0.136818689,1.502691996
"February 21, 2017",0.032024478,0.951771012
"February 22, 2017",0.163424734,0.963242567
"February 23, 2017",0.286494719,1.028553554
"February 24, 2017",0,0.828205931
"February 25, 2017",0.003286003,0.625651255
"February 26, 2017",0.008939222,0.630987845
"February 27, 2017",0.020973687,0.515142843
"February 28, 2017",0.025699858,0.508818223
"March 1, 2017",0.969809522,1.315203011
"March 2, 2017",0.96618111,1.994889403
"March 3, 2017",1.296553508,3.291442911
"March 4, 2017",0.184451829,3.472608737
"March 5, 2017",0.27231141,3.735980924
"March 6, 2017",0.607727366,4.322734604
"March 7, 2017",0.127186591,4.424221337
"March 8, 2017",0.427300096,3.881711911
"March 9, 2017",0.014085104,2.929615905
"March 10, 2017",0.112671659,1.745734056
"March 11, 2017",0.718630299,2.279912526
"March 12, 2017",0.114662079,2.122263196
"March 13, 2017",0,1.51453583
"March 14, 2017",0.018260118,1.405609356
"March 15, 2017",0.019210807,0.997520068
"March 16, 2017",0.004846648,0.988281611
"March 17, 2017",0.106479934,0.982089885
"March 18, 2017",0.067281221,0.330740807
"March 19, 2017",0.029539189,0.245617917
"March 20, 2017",0.059855129,0.305473046
"March 21, 2017",0.178022072,0.465235
"March 22, 2017",0.355239871,0.801264063
"March 23, 2017",0.003505202,0.799922618
"March 24, 2017",0.100127168,0.793569853
"March 25, 2017",0.010369323,0.736657954
"March 26, 2017",6.254664543,6.961783307
"March 27, 2017",3.050094613,9.952022791
"March 28, 2017",0.688952669,10.46295339
"March 29, 2017",0.046876582,10.1545901
"March 30, 2017",0.001510109,10.15259501
"March 31, 2017",0.00338177,10.05584961
"April 1, 2017",0.139336131,10.18481642
"April 2, 2017",0.003943188,3.934095061
"April 3, 2017",0.148826516,1.032826965
"April 4, 2017",0.254466817,0.598341112
"April 5, 2017",0.02919649,0.580661021
"April 6, 2017",0.000909367,0.58006028
"April 7, 2017",0.161518263,0.738196773
"April 8, 2017",0,0.598860642
"April 9, 2017",0.0065659,0.601483355
"April 10, 2017",0.228313877,0.680970716
"April 11, 2017",0.024439879,0.450943778
"April 12, 2017",0.387245946,0.808993233
"April 13, 2017",0,0.808083866
"April 14, 2017",0,0.646565603
"April 15, 2017",0.086346419,0.732912022
"April 16, 2017",0.182089209,0.90843533
"April 17, 2017",0.33133259,1.011454043
"April 18, 2017",0.328647152,1.315661317
"April 19, 2017",0.127794106,1.056209477
"April 20, 2017",0.050397201,1.106606678
"April 21, 2017",0,1.106606678
"April 22, 2017",0.05683547,1.077095729
"April 23, 2017",0.489186766,1.384193286
"April 24, 2017",0.08550208,1.138362775
"April 25, 2017",0,0.809715623
"April 26, 2017",0.037207792,0.719129309
"April 27, 2017",0.053230358,0.721962466
"April 28, 2017",0.471469853,1.193432318
"April 29, 2017",0.004955963,1.141552811
"April 30, 2017",0.701733203,1.354099248
"May 1, 2017",0.127635403,1.396232572
"May 2, 2017",0.932049599,2.328282171
"May 3, 2017",2.304106606,4.595180985
"May 4, 2017",0.062913294,4.604863921
"May 5, 2017",0.020964817,4.154358885
"May 6, 2017",0.018170783,4.167573705
"May 7, 2017",0.026583308,3.49242381
"May 8, 2017",0.427532627,3.792321034
"May 9, 2017",0.049265056,2.909536492
"May 10, 2017",0.010246287,0.615676173
"May 11, 2017",0.044647032,0.59740991
"May 12, 2017",0.443327504,1.019772598
"May 13, 2017",0.34234218,1.343943995
"May 14, 2017",1.143405638,2.460766325
"May 15, 2017",0.64978273,2.683016428
"May 16, 2017",0.292932335,2.926683707
"May 17, 2017",0.057492709,2.973930129
"May 18, 2017",0,2.929283097
"May 19, 2017",0.002732933,2.488688526
"May 20, 2017",0,2.146346346
"May 21, 2017",0.007798533,1.010739241
"May 22, 2017",0,0.36095651
"May 23, 2017",0,0.068024175
"May 24, 2017",0,0.010531466
"May 25, 2017",0,0.010531466
"May 26, 2017",0.041159873,0.048958406
"May 27, 2017",0.010651171,0.059609577
"May 28, 2017",0.022746227,0.074557271
"May 29, 2017",0.000524808,0.075082079
"May 30, 2017",0,0.075082079
"May 31, 2017",0,0.075082079
"June 1, 2017",0.017852454,0.092934534
"June 2, 2017",0,0.051774661
"June 3, 2017",0.022155353,0.063278842
"June 4, 2017",0.041765466,0.082298082
"June 5, 2017",0.042968946,0.124742219
