This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"July 3, 2017",3.319540701,4.563211232
"July 4, 2017",0.836343581,5.024417976
"July 5, 2017",0.596501406,5.620919381
"July 6, 2017",0.802908227,6.128316473
"July 7, 2017",2.31820344,8.446519913
"July 8, 2017",1.706333283,9.721357776
"July 9, 2017",0,9.579830637
"July 10, 2017",0,6.260289937
"July 11, 2017",3.1547824,8.578728756
"July 12, 2017",1.028253174,9.010480524
"July 13, 2017",5.23284794,13.44042024
"July 14, 2017",0.586887778,11.70910457
"July 15, 2017",0.424758419,10.42752971
"July 16, 2017",1.662745913,12.09027562
"July 17, 2017",0.066766542,12.15704216
"July 18, 2017",10.29756804,19.29982781
"July 19, 2017",3.469039031,21.74061367
"July 20, 2017",0.20469636,16.71246209
"July 21, 2017",0,16.12557431
"July 22, 2017",0.399826936,16.10064283
"July 23, 2017",0,14.43789691
"July 24, 2017",7.912556704,22.28368707
"July 25, 2017",5.850036621,17.83615565
"July 26, 2017",3.35177632,17.71889294
"July 27, 2017",0.103777375,17.61797396
"July 28, 2017",0.006398958,17.62437291
"July 29, 2017",0.432684277,17.65723025
"July 30, 2017",3.737396043,21.3946263
"July 31, 2017",0.63674976,14.11881935
"August 1, 2017",1.093348152,9.362130885
"August 2, 2017",0.206403412,6.216757978
"August 3, 2017",1.413558074,7.526538677
"August 4, 2017",2.382906612,9.903046331
"August 5, 2017",1.348554451,10.81891651
"August 6, 2017",1.640437169,8.721957631
"August 7, 2017",1.193294697,9.278502569
"August 8, 2017",1.642089745,9.827244162
"August 9, 2017",5.150291394,14.77113214
"August 10, 2017",12.01852634,25.3761004
"August 11, 2017",6.246698982,29.23989278
"August 12, 2017",5.842889995,33.73422832
"August 13, 2017",3.63834701,35.73213816
"August 14, 2017",1.65582492,36.19466838
"August 15, 2017",7.948494204,42.50107284
"August 16, 2017",2.248090584,39.59887203
"August 17, 2017",6.635502772,34.21584847
"August 18, 2017",0.131022336,28.10017182
"August 19, 2017",6.34503292,28.60231475
"August 20, 2017",1.752708976,26.71667671
"August 21, 2017",0.117554277,25.17840607
"August 22, 2017",2.005140341,19.23505221
"August 23, 2017",2.932721538,19.91968316
"August 24, 2017",7.180818422,20.46499881
"August 25, 2017",0.262062565,20.59603904
"August 26, 2017",1.7143535,15.96535962
"August 27, 2017",3.914774446,18.12742509
"August 28, 2017",14.92052829,32.9303991
"August 29, 2017",0.435237761,31.36049652
"August 30, 2017",0.353139422,28.78091441
"August 31, 2017",2.954204732,24.55430071
"September 1, 2017",0.960243176,25.25248133
"September 2, 2017",0.308983489,23.84711131
"September 3, 2017",0.856692997,20.78902987
"September 4, 2017",1.048717868,6.917219445
"September 5, 2017",2.616196762,9.098178445
"September 6, 2017",0.067299861,8.812338884
"September 7, 2017",0.071575891,5.929710044
"September 8, 2017",0.27113773,5.240604598
"September 9, 2017",0,4.931621109
"September 10, 2017",0.130865146,4.205793258
"September 11, 2017",0.003822952,3.160898341
"September 12, 2017",0,0.54470158
"September 13, 2017",0.085133233,0.562534951
"September 14, 2017",0.0471209,0.538079961
"September 15, 2017",0.613508606,0.880450837
"September 16, 2017",0.006227241,0.886678077
"September 17, 2017",0.066481572,0.822294503
"September 18, 2017",0.144277511,0.962749062
"September 19, 2017",0.284282389,1.247031451
"September 20, 2017",0.048981159,1.210879378
"September 21, 2017",0.012423571,1.176182049
"September 22, 2017",0,0.562673443
"September 23, 2017",0.122566925,0.679013127
"September 24, 2017",0.736312079,1.348843634
"September 25, 2017",0.038252431,1.242818553
"September 26, 2017",0.574589539,1.533125703
"September 27, 2017",0.489182995,1.973327539
"September 28, 2017",0.107304124,2.068208091
"September 29, 2017",0.063660597,2.131868689
"September 30, 2017",0,2.009301764
"October 1, 2017",0,1.272989685
"October 2, 2017",0,1.234737255
"October 3, 2017",0,0.660147716
"October 4, 2017",0.006842928,0.177807649
"October 5, 2017",0,0.070503525
"October 6, 2017",0.062650367,0.069493295
"October 7, 2017",0.014833278,0.084326573
"October 8, 2017",0,0.084326573
"October 9, 2017",0,0.084326573
"October 10, 2017",0,0.084326573
"October 11, 2017",0.013392095,0.090875739
"October 12, 2017",0.004908243,0.095783982
"October 13, 2017",0.029876801,0.063010417
"October 14, 2017",0,0.048177139
"October 15, 2017",0,0.048177139
"October 16, 2017",0.019996342,0.06817348
"October 17, 2017",0.119967984,0.188141464
"October 18, 2017",0.022832361,0.197581731
