This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"March 18, 2017",0,0
"March 19, 2017",0,0
"March 20, 2017",0,0
"March 21, 2017",1.919028244,1.919028244
"March 22, 2017",0.830440284,2.749468529
"March 23, 2017",0.289246295,3.038714824
"March 24, 2017",2.953765007,5.992479831
"March 25, 2017",0.119762237,6.112242068
"March 26, 2017",6.917670126,13.02991219
"March 27, 2017",0.804484222,13.83439642
"March 28, 2017",0.538527753,12.45389592
"March 29, 2017",1.085767843,12.70922348
"March 30, 2017",0,12.41997719
"March 31, 2017",0,9.466212181
"April 1, 2017",0.035972272,9.382422216
"April 2, 2017",0,2.46475209
"April 3, 2017",0,1.660267868
"April 4, 2017",0,1.121740115
"April 5, 2017",0,0.035972272
"April 6, 2017",0,0.035972272
"April 7, 2017",0,0.035972272
"April 8, 2017",0,0
"April 9, 2017",0,0
"April 10, 2017",0.020602123,0.020602123
"April 11, 2017",0,0.020602123
"April 12, 2017",0,0.020602123
"April 13, 2017",0,0.020602123
"April 14, 2017",0.118902174,0.139504297
"April 15, 2017",0,0.139504297
"April 16, 2017",0,0.139504297
"April 17, 2017",0,0.118902174
"April 18, 2017",0,0.118902174
"April 19, 2017",0,0.118902174
"April 20, 2017",0,0.118902174
"April 21, 2017",0,0
"April 22, 2017",0,0
"April 23, 2017",0,0
"April 24, 2017",0,0
"April 25, 2017",0,0
"April 26, 2017",0.289342288,0.289342288
"April 27, 2017",4.500320004,4.789662291
"April 28, 2017",2.859620348,7.649282639
"April 29, 2017",0.429114606,8.078397244
"April 30, 2017",0.717868913,8.796266157
"May 1, 2017",0.741591631,9.537857788
"May 2, 2017",0.738524184,10.27638197
"May 3, 2017",0.64141906,10.62845875
"May 4, 2017",2.249178267,8.377317008
"May 5, 2017",1.284505036,6.802201697
"May 6, 2017",2.062036547,8.435123638
"May 7, 2017",0.459070928,8.176325653
"May 8, 2017",1.287226618,8.721960639
"May 9, 2017",0,7.983436455
